MLII,V1,Sample
0.015,-0.08,1250
0.02,-0.09,1251
0.025,-0.105,1252
0.015,-0.135,1253
0.035,-0.145,1254
0.065,-0.145,1255
0.105,-0.15,1256
0.115,-0.155,1257
0.105,-0.165,1258
0.095,-0.19,1259
0.125,-0.18,1260
0.14,-0.2,1261
0.17,-0.185,1262
0.165,-0.18,1263
0.155,-0.19,1264
0.15,-0.205,1265
0.155,-0.215,1266
0.18,-0.21,1267
0.195,-0.205,1268
0.215,-0.18,1269
0.2,-0.19,1270
0.205,-0.185,1271
0.205,-0.19,1272
0.21,-0.175,1273
0.215,-0.155,1274
0.22,-0.135,1275
0.185,-0.13,1276
0.175,-0.125,1277
0.17,-0.12,1278
0.17,-0.09,1279
0.18,-0.06,1280
0.16,-0.04,1281
0.13,-0.025,1282
0.1,-0.025,1283
0.07,-0.015,1284
0.05,0.01,1285
0.035,0.025,1286
0.025,0.04,1287
0.01,0.06,1288
-0.015,0.05,1289
-0.035,0.05,1290
-0.045,0.085,1291
-0.06,0.095,1292
-0.065,0.1,1293
-0.08,0.1,1294
-0.09,0.1,1295
-0.09,0.09,1296
-0.095,0.1,1297
-0.085,0.115,1298
-0.09,0.12,1299
-0.095,0.125,1300
-0.11,0.115,1301
-0.11,0.115,1302
-0.105,0.12,1303
-0.09,0.13,1304
-0.095,0.13,1305
-0.12,0.13,1306
-0.12,0.125,1307
-0.125,0.115,1308
-0.105,0.115,1309
-0.1,0.125,1310
-0.105,0.125,1311
-0.105,0.12,1312
-0.1,0.11,1313
-0.11,0.095,1314
-0.1,0.095,1315
-0.1,0.105,1316
-0.11,0.115,1317
-0.115,0.105,1318
-0.12,0.08,1319
-0.12,0.075,1320
-0.11,0.085,1321
-0.09,0.105,1322
-0.1,0.1,1323
-0.115,0.1,1324
-0.115,0.085,1325
-0.105,0.07,1326
-0.095,0.075,1327
-0.09,0.085,1328
-0.09,0.095,1329
-0.1,0.09,1330
-0.105,0.09,1331
-0.09,0.075,1332
-0.1,0.08,1333
-0.07,0.095,1334
-0.075,0.095,1335
-0.09,0.105,1336
-0.09,0.09,1337
-0.08,0.09,1338
-0.045,0.105,1339
-0.05,0.13,1340
-0.035,0.12,1341
-0.03,0.12,1342
-0.03,0.105,1343
-0.025,0.105,1344
0.025,0.11,1345
0.035,0.13,1346
0.06,0.125,1347
0.05,0.13,1348
0.045,0.1,1349
0.065,0.09,1350
0.08,0.08,1351
0.09,0.08,1352
0.1,0.075,1353
0.095,0.055,1354
0.11,0.01,1355
0.15,-0.02,1356
0.195,-0.06,1357
0.225,-0.09,1358
0.275,-0.16,1359
0.315,-0.24,1360
0.36,-0.345,1361
0.45,-0.45,1362
0.555,-0.54,1363
0.625,-0.6,1364
0.675,-0.655,1365
0.71,-0.715,1366
0.78,-0.775,1367
0.85,-0.835,1368
0.935,-0.865,1369
1.045,-0.89,1370
1.13,-0.92,1371
1.195,-0.955,1372
1.245,-0.985,1373
1.305,-1.035,1374
1.415,-1.065,1375
1.535,-1.055,1376
1.635,-1.045,1377
1.645,-1.005,1378
1.61,-0.97,1379
1.56,-0.91,1380
1.53,-0.83,1381
1.5,-0.755,1382
1.45,-0.665,1383
1.37,-0.575,1384
1.305,-0.51,1385
1.255,-0.435,1386
1.235,-0.355,1387
1.185,-0.295,1388
1.145,-0.27,1389
1.085,-0.255,1390
1.04,-0.26,1391
1.01,-0.26,1392
1.005,-0.25,1393
0.995,-0.235,1394
0.96,-0.23,1395
0.89,-0.23,1396
0.785,-0.24,1397
0.68,-0.235,1398
0.56,-0.19,1399
0.395,-0.13,1400
0.19,-0.05,1401
-0.025,0.03,1402
-0.185,0.095,1403
-0.29,0.15,1404
-0.36,0.2,1405
-0.38,0.25,1406
-0.43,0.27,1407
-0.48,0.28,1408
-0.5,0.275,1409
-0.51,0.29,1410
-0.515,0.3,1411
-0.53,0.32,1412
-0.55,0.335,1413
-0.58,0.345,1414
-0.59,0.345,1415
-0.595,0.34,1416
-0.585,0.365,1417
-0.595,0.385,1418
-0.605,0.395,1419
-0.615,0.385,1420
-0.63,0.39,1421
-0.63,0.4,1422
-0.63,0.405,1423
-0.63,0.44,1424
-0.645,0.455,1425
-0.675,0.475,1426
-0.695,0.48,1427
-0.7,0.48,1428
-0.695,0.515,1429
-0.71,0.53,1430
-0.735,0.56,1431
-0.75,0.56,1432
-0.76,0.555,1433
-0.77,0.565,1434
-0.76,0.605,1435
-0.765,0.62,1436
-0.77,0.655,1437
-0.805,0.66,1438
-0.825,0.65,1439
-0.825,0.655,1440
-0.815,0.675,1441
-0.82,0.69,1442
-0.83,0.715,1443
-0.865,0.705,1444
-0.87,0.71,1445
-0.885,0.715,1446
-0.88,0.715,1447
-0.88,0.725,1448
-0.875,0.735,1449
-0.885,0.72,1450
-0.9,0.7,1451
-0.885,0.705,1452
-0.89,0.695,1453
-0.885,0.705,1454
-0.895,0.7,1455
-0.89,0.67,1456
-0.89,0.65,1457
-0.88,0.625,1458
-0.85,0.63,1459
-0.835,0.61,1460
-0.815,0.61,1461
-0.825,0.58,1462
-0.81,0.545,1463
-0.785,0.505,1464
-0.745,0.495,1465
-0.705,0.465,1466
-0.69,0.44,1467
-0.68,0.415,1468
-0.67,0.375,1469
-0.615,0.335,1470
-0.57,0.325,1471
-0.52,0.315,1472
-0.49,0.285,1473
-0.47,0.255,1474
-0.45,0.24,1475
-0.41,0.205,1476
-0.38,0.2,1477
-0.345,0.205,1478
-0.32,0.195,1479
-0.32,0.19,1480
-0.305,0.145,1481
-0.28,0.14,1482
-0.24,0.135,1483
-0.225,0.14,1484
-0.215,0.14,1485
-0.23,0.14,1486
-0.225,0.11,1487
-0.225,0.115,1488
-0.22,0.11,1489
-0.2,0.13,1490
-0.19,0.115,1491
-0.215,0.105,1492
-0.225,0.1,1493
-0.225,0.1,1494
-0.2,0.11,1495
-0.205,0.115,1496
-0.2,0.13,1497
-0.215,0.11,1498
-0.235,0.11,1499
-0.22,0.095,1500
-0.2,0.105,1501
-0.19,0.12,1502
-0.195,0.125,1503
-0.225,0.13,1504
-0.22,0.105,1505
-0.215,0.11,1506
-0.21,0.11,1507
-0.205,0.125,1508
-0.205,0.125,1509
-0.225,0.115,1510
-0.24,0.12,1511
-0.225,0.11,1512
-0.215,0.12,1513
-0.21,0.125,1514
-0.215,0.135,1515
-0.23,0.13,1516
-0.25,0.115,1517
-0.24,0.11,1518
-0.205,0.125,1519
-0.2,0.14,1520
-0.2,0.14,1521
-0.21,0.13,1522
-0.22,0.12,1523
-0.22,0.105,1524
-0.2,0.125,1525
-0.2,0.135,1526
-0.195,0.13,1527
-0.2,0.13,1528
-0.215,0.12,1529
-0.215,0.115,1530
-0.185,0.115,1531
-0.185,0.125,1532
-0.18,0.125,1533
-0.19,0.12,1534
-0.2,0.105,1535
-0.19,0.09,1536
-0.17,0.1,1537
-0.16,0.125,1538
-0.17,0.12,1539
-0.175,0.115,1540
-0.185,0.1,1541
-0.18,0.1,1542
-0.16,0.105,1543
-0.15,0.12,1544
-0.145,0.125,1545
-0.165,0.125,1546
-0.17,0.11,1547
-0.165,0.115,1548
-0.15,0.13,1549
-0.14,0.15,1550
-0.14,0.14,1551
-0.13,0.13,1552
-0.125,0.12,1553
-0.11,0.095,1554
-0.075,0.09,1555
-0.035,0.1,1556
0.005,0.065,1557
0.035,0.025,1558
0.07,-0.015,1559
0.135,-0.045,1560
0.205,-0.07,1561
0.265,-0.1,1562
0.33,-0.14,1563
0.39,-0.235,1564
0.465,-0.355,1565
0.545,-0.44,1566
0.645,-0.52,1567
0.755,-0.585,1568
0.845,-0.65,1569
0.905,-0.725,1570
0.97,-0.795,1571
1.05,-0.865,1572
1.145,-0.935,1573
1.26,-0.96,1574
1.34,-0.99,1575
1.4,-1.015,1576
1.455,-1.055,1577
1.535,-1.09,1578
1.645,-1.085,1579
1.69,-1.07,1580
1.645,-1.04,1581
1.58,-1.0,1582
1.49,-0.955,1583
1.435,-0.885,1584
1.395,-0.805,1585
1.355,-0.72,1586
1.32,-0.64,1587
1.27,-0.535,1588
1.225,-0.445,1589
1.18,-0.39,1590
1.175,-0.315,1591
1.165,-0.285,1592
1.145,-0.255,1593
1.115,-0.235,1594
1.08,-0.235,1595
1.085,-0.215,1596
1.105,-0.175,1597
1.1,-0.155,1598
1.045,-0.15,1599
0.92,-0.15,1600
0.79,-0.145,1601
0.625,-0.12,1602
0.43,-0.055,1603
0.225,0.025,1604
0.015,0.09,1605
-0.135,0.16,1606
-0.25,0.205,1607
-0.34,0.225,1608
-0.38,0.26,1609
-0.405,0.295,1610
-0.44,0.315,1611
-0.48,0.325,1612
-0.505,0.315,1613
-0.52,0.33,1614
-0.525,0.345,1615
-0.53,0.37,1616
-0.545,0.38,1617
-0.575,0.365,1618
-0.6,0.375,1619
-0.615,0.375,1620
-0.605,0.4,1621
-0.6,0.42,1622
-0.62,0.435,1623
-0.65,0.435,1624
-0.67,0.445,1625
-0.67,0.44,1626
-0.67,0.47,1627
-0.675,0.485,1628
-0.67,0.5,1629
-0.705,0.51,1630
-0.71,0.5,1631
-0.73,0.505,1632
-0.73,0.53,1633
-0.725,0.555,1634
-0.75,0.575,1635
-0.775,0.585,1636
-0.79,0.595,1637
-0.805,0.585,1638
-0.79,0.615,1639
-0.8,0.64,1640
-0.805,0.66,1641
-0.825,0.655,1642
-0.835,0.66,1643
-0.845,0.66,1644
-0.85,0.68,1645
-0.845,0.705,1646
-0.865,0.72,1647
-0.88,0.715,1648
-0.885,0.715,1649
-0.89,0.72,1650
-0.88,0.725,1651
-0.895,0.725,1652
-0.905,0.73,1653
-0.92,0.735,1654
-0.935,0.7,1655
-0.92,0.69,1656
-0.9,0.69,1657
-0.9,0.705,1658
-0.89,0.7,1659
-0.905,0.68,1660
-0.905,0.655,1661
-0.9,0.64,1662
-0.875,0.625,1663
-0.85,0.6,1664
-0.815,0.6,1665
-0.81,0.565,1666
-0.79,0.53,1667
-0.76,0.49,1668
-0.74,0.46,1669
-0.685,0.435,1670
-0.645,0.415,1671
-0.63,0.38,1672
-0.6,0.345,1673
-0.56,0.32,1674
-0.505,0.305,1675
-0.465,0.29,1676
-0.46,0.27,1677
-0.42,0.245,1678
-0.415,0.215,1679
-0.365,0.195,1680
-0.305,0.18,1681
-0.285,0.185,1682
-0.275,0.185,1683
-0.27,0.16,1684
-0.255,0.14,1685
-0.24,0.125,1686
-0.2,0.125,1687
-0.185,0.13,1688
-0.17,0.12,1689
-0.18,0.125,1690
-0.185,0.105,1691
-0.175,0.095,1692
-0.16,0.1,1693
-0.155,0.115,1694
-0.15,0.115,1695
-0.18,0.105,1696
-0.185,0.095,1697
-0.175,0.09,1698
-0.165,0.105,1699
-0.16,0.105,1700
-0.16,0.12,1701
-0.18,0.105,1702
-0.19,0.09,1703
-0.185,0.09,1704
-0.165,0.1,1705
-0.155,0.11,1706
-0.165,0.105,1707
-0.2,0.115,1708
-0.195,0.1,1709
-0.19,0.1,1710
-0.16,0.1,1711
-0.145,0.125,1712
-0.16,0.12,1713
-0.175,0.125,1714
-0.175,0.105,1715
-0.18,0.1,1716
-0.15,0.115,1717
-0.155,0.125,1718
-0.15,0.12,1719
-0.16,0.12,1720
-0.17,0.095,1721
-0.165,0.105,1722
-0.145,0.105,1723
-0.135,0.12,1724
-0.15,0.135,1725
-0.16,0.12,1726
-0.165,0.1,1727
-0.145,0.1,1728
-0.135,0.11,1729
-0.12,0.12,1730
-0.125,0.11,1731
-0.13,0.1,1732
-0.15,0.085,1733
-0.135,0.09,1734
-0.115,0.1,1735
-0.11,0.115,1736
-0.115,0.12,1737
-0.14,0.09,1738
-0.15,0.08,1739
-0.13,0.075,1740
-0.12,0.07,1741
-0.12,0.095,1742
-0.115,0.1,1743
-0.14,0.1,1744
-0.15,0.08,1745
-0.135,0.075,1746
-0.115,0.07,1747
-0.105,0.09,1748
-0.105,0.09,1749
-0.135,0.075,1750
-0.125,0.075,1751
-0.13,0.065,1752
-0.12,0.065,1753
-0.095,0.085,1754
-0.105,0.09,1755
-0.12,0.075,1756
-0.13,0.06,1757
-0.12,0.05,1758
-0.105,0.06,1759
-0.09,0.075,1760
-0.105,0.08,1761
-0.115,0.07,1762
-0.115,0.065,1763
-0.11,0.04,1764
-0.1,0.065,1765
-0.09,0.075,1766
-0.105,0.07,1767
-0.11,0.06,1768
-0.125,0.065,1769
-0.115,0.055,1770
-0.095,0.07,1771
-0.085,0.07,1772
-0.085,0.07,1773
-0.095,0.07,1774
-0.12,0.045,1775
-0.11,0.045,1776
-0.1,0.045,1777
-0.085,0.06,1778
-0.08,0.065,1779
-0.105,0.065,1780
-0.105,0.055,1781
-0.115,0.055,1782
-0.095,0.06,1783
-0.085,0.065,1784
-0.09,0.06,1785
-0.11,0.07,1786
-0.115,0.05,1787
-0.105,0.05,1788
-0.085,0.06,1789
-0.085,0.06,1790
-0.09,0.065,1791
-0.115,0.06,1792
-0.12,0.05,1793
-0.105,0.04,1794
-0.09,0.045,1795
-0.075,0.065,1796
-0.075,0.075,1797
-0.075,0.07,1798
-0.075,0.06,1799
-0.065,0.07,1800
-0.03,0.095,1801
-0.03,0.105,1802
-0.015,0.12,1803
-0.02,0.11,1804
-0.025,0.11,1805
-0.005,0.095,1806
0.03,0.1,1807
0.065,0.095,1808
0.08,0.095,1809
0.065,0.065,1810
0.055,0.035,1811
0.065,0.01,1812
0.08,0.0,1813
0.08,0.015,1814
0.055,0.025,1815
0.025,0.015,1816
0.0,0.0,1817
0.0,-0.005,1818
0.005,0.0,1819
-0.005,0.015,1820
-0.02,0.015,1821
-0.055,-0.005,1822
-0.07,-0.01,1823
-0.075,-0.005,1824
-0.07,0.015,1825
-0.075,0.035,1826
-0.09,0.035,1827
-0.11,0.02,1828
-0.12,0.015,1829
-0.12,0.005,1830
-0.12,0.025,1831
-0.11,0.03,1832
-0.12,0.035,1833
-0.125,0.02,1834
-0.12,0.015,1835
-0.11,0.0,1836
-0.11,0.01,1837
-0.105,0.03,1838
-0.115,0.025,1839
-0.12,0.015,1840
-0.115,0.015,1841
-0.1,-0.005,1842
-0.085,0.005,1843
-0.085,0.02,1844
-0.105,0.015,1845
-0.105,0.015,1846
-0.1,-0.005,1847
-0.09,-0.03,1848
-0.1,-0.03,1849
-0.095,-0.015,1850
-0.06,-0.01,1851
-0.005,-0.01,1852
0.11,-0.045,1853
0.285,-0.115,1854
0.49,-0.175,1855
0.725,-0.2,1856
0.97,-0.195,1857
1.21,-0.205,1858
1.43,-0.245,1859
1.63,-0.27,1860
1.71,-0.235,1861
1.57,-0.15,1862
1.235,-0.09,1863
0.84,-0.07,1864
0.495,-0.075,1865
0.23,-0.07,1866
0.09,-0.08,1867
0.015,-0.085,1868
-0.055,-0.085,1869
-0.12,-0.055,1870
-0.16,-0.035,1871
-0.14,-0.01,1872
-0.1,0.0,1873
-0.09,0.04,1874
-0.11,0.04,1875
-0.135,0.035,1876
-0.15,0.03,1877
-0.145,0.035,1878
-0.14,0.035,1879
-0.135,0.055,1880
-0.155,0.05,1881
-0.18,0.04,1882
-0.165,0.05,1883
-0.16,0.035,1884
-0.155,0.055,1885
-0.145,0.06,1886
-0.155,0.07,1887
-0.18,0.07,1888
-0.175,0.05,1889
-0.155,0.045,1890
-0.15,0.035,1891
-0.145,0.06,1892
-0.145,0.06,1893
-0.17,0.055,1894
-0.155,0.055,1895
-0.14,0.04,1896
-0.135,0.05,1897
-0.115,0.045,1898
-0.125,0.055,1899
-0.135,0.055,1900
-0.13,0.035,1901
-0.125,0.02,1902
-0.105,0.025,1903
-0.09,0.04,1904
-0.09,0.03,1905
-0.09,0.03,1906
-0.095,0.01,1907
-0.09,0.01,1908
-0.07,0.005,1909
-0.03,0.005,1910
-0.05,0.01,1911
-0.04,-0.005,1912
-0.045,-0.015,1913
-0.03,-0.025,1914
0.0,-0.025,1915
0.02,-0.025,1916
0.02,-0.035,1917
0.015,-0.055,1918
0.01,-0.065,1919
0.035,-0.085,1920
0.08,-0.085,1921
0.11,-0.09,1922
0.115,-0.09,1923
0.105,-0.12,1924
0.09,-0.15,1925
0.115,-0.165,1926
0.165,-0.16,1927
0.18,-0.16,1928
0.2,-0.165,1929
0.205,-0.19,1930
0.195,-0.21,1931
0.205,-0.23,1932
0.245,-0.23,1933
0.27,-0.22,1934
0.285,-0.22,1935
0.29,-0.25,1936
0.29,-0.255,1937
0.31,-0.255,1938
0.325,-0.25,1939
0.34,-0.245,1940
0.335,-0.235,1941
0.315,-0.23,1942
0.33,-0.25,1943
0.325,-0.25,1944
0.345,-0.22,1945
0.345,-0.19,1946
0.32,-0.17,1947
0.265,-0.155,1948
0.25,-0.14,1949
0.235,-0.125,1950
0.235,-0.095,1951
0.21,-0.065,1952
0.18,-0.045,1953
0.155,-0.04,1954
0.12,-0.03,1955
0.11,-0.005,1956
0.105,0.01,1957
0.08,0.035,1958
0.04,0.05,1959
0.005,0.055,1960
-0.01,0.05,1961
-0.015,0.06,1962
-0.01,0.075,1963
-0.02,0.09,1964
-0.035,0.105,1965
-0.06,0.085,1966
-0.09,0.075,1967
-0.075,0.08,1968
-0.055,0.09,1969
-0.045,0.11,1970
-0.065,0.105,1971
-0.085,0.095,1972
-0.095,0.085,1973
-0.08,0.085,1974
-0.07,0.08,1975
-0.07,0.1,1976
-0.07,0.11,1977
-0.09,0.1,1978
-0.095,0.1,1979
-0.095,0.1,1980
-0.085,0.105,1981
-0.075,0.12,1982
-0.08,0.11,1983
-0.09,0.11,1984
-0.095,0.1,1985
-0.09,0.09,1986
-0.085,0.095,1987
-0.07,0.1,1988
-0.095,0.1,1989
-0.095,0.09,1990
-0.095,0.09,1991
-0.075,0.075,1992
-0.07,0.08,1993
-0.055,0.08,1994
-0.065,0.11,1995
-0.075,0.085,1996
-0.08,0.065,1997
-0.065,0.065,1998
-0.045,0.075,1999
-0.05,0.085,2000
-0.06,0.08,2001
-0.07,0.075,2002
-0.07,0.06,2003
-0.075,0.07,2004
-0.065,0.07,2005
-0.055,0.09,2006
-0.065,0.105,2007
-0.075,0.085,2008
-0.07,0.08,2009
-0.065,0.07,2010
-0.055,0.08,2011
-0.09,0.095,2012
-0.07,0.1,2013
-0.06,0.105,2014
-0.055,0.1,2015
-0.03,0.1,2016
-0.01,0.115,2017
0.005,0.125,2018
0.0,0.135,2019
0.0,0.125,2020
0.015,0.115,2021
0.03,0.105,2022
0.07,0.11,2023
0.09,0.115,2024
0.095,0.105,2025
0.08,0.095,2026
0.08,0.065,2027
0.075,0.035,2028
0.08,0.05,2029
0.075,0.08,2030
0.07,0.08,2031
0.05,0.075,2032
0.045,0.06,2033
0.05,0.05,2034
0.06,0.045,2035
0.07,0.04,2036
0.08,0.02,2037
0.09,-0.025,2038
0.105,-0.075,2039
0.155,-0.1,2040
0.205,-0.125,2041
0.26,-0.15,2042
0.31,-0.21,2043
0.35,-0.295,2044
0.41,-0.395,2045
0.49,-0.51,2046
0.58,-0.61,2047
0.645,-0.69,2048
0.71,-0.765,2049
0.755,-0.825,2050
0.815,-0.905,2051
0.88,-0.98,2052
0.965,-1.045,2053
1.055,-1.1,2054
1.125,-1.14,2055
1.175,-1.165,2056
1.24,-1.195,2057
1.35,-1.255,2058
1.465,-1.275,2059
1.545,-1.275,2060
1.57,-1.255,2061
1.53,-1.225,2062
1.48,-1.175,2063
1.43,-1.11,2064
1.385,-1.025,2065
1.35,-0.925,2066
1.325,-0.815,2067
1.315,-0.73,2068
1.33,-0.665,2069
1.34,-0.625,2070
1.37,-0.585,2071
1.37,-0.55,2072
1.365,-0.51,2073
1.37,-0.47,2074
1.375,-0.415,2075
1.385,-0.365,2076
1.38,-0.31,2077
1.315,-0.27,2078
1.2,-0.235,2079
1.02,-0.2,2080
0.795,-0.14,2081
0.56,-0.055,2082
0.315,0.04,2083
0.09,0.125,2084
-0.09,0.17,2085
-0.235,0.21,2086
-0.335,0.23,2087
-0.38,0.25,2088
-0.4,0.27,2089
-0.415,0.3,2090
-0.455,0.315,2091
-0.485,0.32,2092
-0.51,0.33,2093
-0.52,0.32,2094
-0.52,0.335,2095
-0.52,0.36,2096
-0.535,0.37,2097
-0.57,0.37,2098
-0.585,0.355,2099
-0.58,0.36,2100
-0.57,0.395,2101
-0.565,0.405,2102
-0.595,0.415,2103
-0.61,0.42,2104
-0.625,0.435,2105
-0.615,0.425,2106
-0.62,0.46,2107
-0.63,0.47,2108
-0.65,0.48,2109
-0.675,0.48,2110
-0.685,0.485,2111
-0.67,0.495,2112
-0.665,0.515,2113
-0.68,0.54,2114
-0.72,0.555,2115
-0.75,0.545,2116
-0.75,0.555,2117
-0.745,0.57,2118
-0.735,0.585,2119
-0.74,0.615,2120
-0.765,0.63,2121
-0.78,0.64,2122
-0.795,0.63,2123
-0.8,0.64,2124
-0.785,0.665,2125
-0.795,0.68,2126
-0.805,0.685,2127
-0.84,0.685,2128
-0.865,0.685,2129
-0.86,0.685,2130
-0.84,0.695,2131
-0.83,0.715,2132
-0.845,0.72,2133
-0.865,0.715,2134
-0.88,0.685,2135
-0.86,0.675,2136
-0.85,0.68,2137
-0.835,0.685,2138
-0.84,0.67,2139
-0.855,0.66,2140
-0.855,0.625,2141
-0.84,0.61,2142
-0.825,0.595,2143
-0.795,0.595,2144
-0.8,0.575,2145
-0.795,0.545,2146
-0.78,0.505,2147
-0.755,0.47,2148
-0.725,0.46,2149
-0.7,0.445,2150
-0.675,0.415,2151
-0.66,0.385,2152
-0.64,0.335,2153
-0.595,0.3,2154
-0.535,0.29,2155
-0.495,0.29,2156
-0.485,0.26,2157
-0.47,0.235,2158
-0.465,0.205,2159
-0.405,0.17,2160
-0.36,0.17,2161
-0.31,0.17,2162
-0.3,0.155,2163
-0.3,0.135,2164
-0.275,0.125,2165
-0.245,0.115,2166
-0.205,0.115,2167
-0.195,0.115,2168
-0.205,0.12,2169
-0.215,0.125,2170
-0.22,0.1,2171
-0.21,0.09,2172
-0.185,0.095,2173
-0.175,0.12,2174
-0.185,0.115,2175
-0.19,0.105,2176
-0.21,0.1,2177
-0.215,0.09,2178
-0.185,0.09,2179
-0.18,0.105,2180
-0.175,0.115,2181
-0.205,0.105,2182
-0.2,0.08,2183
-0.195,0.075,2184
-0.175,0.085,2185
-0.175,0.1,2186
-0.175,0.11,2187
-0.2,0.1,2188
-0.205,0.085,2189
-0.2,0.085,2190
-0.19,0.095,2191
-0.175,0.11,2192
-0.195,0.12,2193
-0.205,0.1,2194
-0.205,0.105,2195
-0.2,0.09,2196
-0.18,0.105,2197
-0.165,0.125,2198
-0.165,0.115,2199
-0.18,0.115,2200
-0.195,0.105,2201
-0.18,0.08,2202
-0.17,0.095,2203
-0.145,0.11,2204
-0.165,0.105,2205
-0.17,0.1,2206
-0.195,0.09,2207
-0.19,0.065,2208
-0.16,0.1,2209
-0.14,0.105,2210
-0.145,0.095,2211
-0.175,0.095,2212
-0.17,0.09,2213
-0.155,0.095,2214
-0.14,0.11,2215
-0.13,0.115,2216
-0.13,0.115,2217
-0.14,0.12,2218
-0.125,0.08,2219
-0.08,0.055,2220
-0.06,0.06,2221
-0.01,0.05,2222
0.005,0.025,2223
0.02,-0.01,2224
0.05,-0.05,2225
0.095,-0.105,2226
0.16,-0.145,2227
0.225,-0.2,2228
0.295,-0.27,2229
0.37,-0.375,2230
0.445,-0.465,2231
0.52,-0.565,2232
0.62,-0.625,2233
0.705,-0.685,2234
0.77,-0.755,2235
0.835,-0.835,2236
0.93,-0.93,2237
1.01,-0.99,2238
1.095,-1.02,2239
1.155,-1.035,2240
1.205,-1.05,2241
1.27,-1.065,2242
1.355,-1.095,2243
1.445,-1.09,2244
1.49,-1.045,2245
1.49,-0.98,2246
1.41,-0.915,2247
1.35,-0.85,2248
1.29,-0.8,2249
1.26,-0.715,2250
1.235,-0.61,2251
1.195,-0.475,2252
1.155,-0.385,2253
1.115,-0.305,2254
1.075,-0.255,2255
1.06,-0.21,2256
1.075,-0.19,2257
1.085,-0.16,2258
1.1,-0.14,2259
1.115,-0.13,2260
1.15,-0.14,2261
1.17,-0.155,2262
1.12,-0.185,2263
1.04,-0.18,2264
0.915,-0.16,2265
0.745,-0.15,2266
0.555,-0.115,2267
0.355,-0.075,2268
0.175,0.02,2269
0.005,0.09,2270
-0.105,0.13,2271
-0.21,0.15,2272
-0.265,0.165,2273
-0.31,0.17,2274
-0.335,0.2,2275
-0.385,0.225,2276
-0.43,0.245,2277
-0.465,0.26,2278
-0.49,0.265,2279
-0.5,0.28,2280
-0.505,0.285,2281
-0.52,0.31,2282
-0.545,0.315,2283
-0.58,0.31,2284
-0.585,0.31,2285
-0.59,0.32,2286
-0.595,0.33,2287
-0.6,0.35,2288
-0.62,0.365,2289
-0.655,0.375,2290
-0.645,0.355,2291
-0.65,0.36,2292
-0.64,0.375,2293
-0.65,0.395,2294
-0.675,0.4,2295
-0.705,0.41,2296
-0.73,0.41,2297
-0.73,0.41,2298
-0.72,0.43,2299
-0.725,0.455,2300
-0.755,0.46,2301
-0.78,0.46,2302
-0.8,0.465,2303
-0.795,0.48,2304
-0.785,0.49,2305
-0.79,0.51,2306
-0.82,0.52,2307
-0.835,0.515,2308
-0.855,0.505,2309
-0.86,0.5,2310
-0.855,0.515,2311
-0.865,0.525,2312
-0.89,0.53,2313
-0.895,0.525,2314
-0.9,0.515,2315
-0.89,0.505,2316
-0.87,0.505,2317
-0.875,0.525,2318
-0.88,0.51,2319
-0.88,0.505,2320
-0.885,0.49,2321
-0.87,0.47,2322
-0.84,0.465,2323
-0.83,0.47,2324
-0.825,0.45,2325
-0.825,0.415,2326
-0.8,0.4,2327
-0.765,0.375,2328
-0.745,0.355,2329
-0.705,0.355,2330
-0.695,0.33,2331
-0.69,0.31,2332
-0.645,0.28,2333
-0.62,0.255,2334
-0.58,0.24,2335
-0.55,0.225,2336
-0.535,0.215,2337
-0.515,0.185,2338
-0.475,0.17,2339
-0.44,0.135,2340
-0.4,0.135,2341
-0.375,0.135,2342
-0.355,0.13,2343
-0.37,0.115,2344
-0.345,0.08,2345
-0.305,0.07,2346
-0.275,0.08,2347
-0.25,0.08,2348
-0.255,0.075,2349
-0.245,0.075,2350
-0.25,0.05,2351
-0.25,0.055,2352
-0.225,0.06,2353
-0.23,0.07,2354
-0.245,0.06,2355
-0.24,0.06,2356
-0.245,0.045,2357
-0.225,0.05,2358
-0.205,0.05,2359
-0.22,0.07,2360
-0.225,0.065,2361
-0.225,0.055,2362
-0.235,0.05,2363
-0.235,0.045,2364
-0.21,0.06,2365
-0.21,0.075,2366
-0.23,0.08,2367
-0.23,0.06,2368
-0.24,0.06,2369
-0.22,0.045,2370
-0.21,0.055,2371
-0.22,0.07,2372
-0.215,0.08,2373
-0.23,0.065,2374
-0.22,0.055,2375
-0.21,0.045,2376
-0.185,0.06,2377
-0.19,0.07,2378
-0.21,0.065,2379
-0.21,0.045,2380
-0.215,0.035,2381
-0.19,0.03,2382
-0.17,0.03,2383
-0.16,0.055,2384
-0.175,0.055,2385
-0.185,0.04,2386
-0.21,0.025,2387
-0.18,0.02,2388
-0.16,0.035,2389
-0.16,0.045,2390
-0.17,0.045,2391
-0.18,0.04,2392
-0.185,0.015,2393
-0.16,0.02,2394
-0.145,0.025,2395
-0.145,0.045,2396
-0.15,0.03,2397
-0.17,0.035,2398
-0.165,0.025,2399
-0.145,0.02,2400
-0.125,0.01,2401
-0.13,0.03,2402
-0.13,0.025,2403
-0.16,0.015,2404
-0.145,0.005,2405
-0.14,0.01,2406
-0.125,0.005,2407
-0.13,0.02,2408
-0.14,0.025,2409
-0.155,0.02,2410
-0.155,0.0,2411
-0.155,-0.01,2412
-0.13,-0.005,2413
-0.13,0.01,2414
-0.135,0.025,2415
-0.145,0.005,2416
-0.15,-0.005,2417
-0.125,-0.005,2418
